,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1217,44013.95208,6.01E+15,340,0,17.71,116,124,2,161,161,15,80120,39.5994,-105.0044,320420,146,27606,1208,1372719081,39.640502,-104.816614,1
1218,44014.175,6.01E+15,425,6,132.33,116,124,2,161,161,15,80120,39.5994,-105.0044,320420,146,27606,1209,1372738363,39.705499,-104.817495,1
1219,44014.97014,3.54E+15,487,2,9.03,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1210,1372807025,44.823867,-94.689224,1
1220,44015.0125,3.54E+15,488,11,286.73,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1211,1372810693,46.462649,-94.151278,1
1221,44015.02847,3.59E+15,489,11,278.04,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1212,1372812067,39.31171,-77.683835,1
1222,44015.07778,3.59E+15,490,13,6.99,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1213,1372816350,40.036844,-79.139843,1
1223,44015.08819,3.54E+15,463,11,262.49,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1214,1372817267,45.401134,-94.394455,1
1224,44015.39931,3.59E+15,463,11,305.34,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1215,1372844153,40.159578,-78.109956,1
1225,44015.92986,3.59E+15,97,2,6.67,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1216,1372889981,40.042611,-77.734092,1
1226,44015.93819,3.54E+15,491,9,1115.94,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1217,1372890660,45.518257,-94.170698,1
1227,44015.94722,3.59E+15,484,10,693.71,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1218,1372891450,39.840071,-78.945141,1
1228,44015.95556,3.54E+15,383,3,10.32,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1219,1372892201,45.707033,-93.280211,1
1229,44015.96319,3.59E+15,474,9,991.33,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1220,1372892842,39.333607,-77.996704,1
1230,44015.96736,3.54E+15,492,10,912.89,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1221,1372893185,45.958943,-94.553793,1
1231,44015.97014,3.54E+15,220,3,11.83,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1222,1372893426,45.088713,-94.322241,1
1232,44015.97361,3.54E+15,257,9,1061.91,160,336,2,568,568,32,56367,45.7364,-94.1658,6263,362,16222,1223,1372893740,44.782366,-93.49626,1
1233,44015.98819,3.59E+15,403,9,840.53,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1224,1372895025,40.146169,-78.837614,1
1234,44016.05972,3.59E+15,480,11,291,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1225,1372901208,39.993252,-78.240985,1
1235,44016.0625,3.59E+15,447,10,685.26,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1226,1372901456,39.093353,-78.094325,1
1236,44016.13681,4.99E+18,478,11,352.15,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1227,1372907861,34.737279,-81.365331,1
1237,44016.14583,4.99E+18,264,5,627.43,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1228,1372908613,33.464183,-81.317635,1
1238,44016.19583,4.99E+18,466,8,572.32,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1229,1372912936,33.775548,-80.95723,1
1239,44016.43611,4.99E+18,493,11,349.74,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1230,1372933730,33.595316,-81.34936,1
1240,44016.94097,3.59E+15,212,9,874.99,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1231,1372977347,39.618476,-77.753339,1
1241,44016.98889,3.59E+15,494,10,709.43,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1232,1372981443,39.114715,-77.385777,1
1242,44016.98958,3.59E+15,114,2,7.6,9,77,1,221,221,22,21750,39.6991,-78.1762,3766,191,30726,1233,1372981501,39.765177,-78.916377,1
1243,44017.0125,4.46E+18,488,11,343.75,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1234,1372983513,31.462816,-105.918915,1
1244,44017.05694,4.99E+18,492,10,875.02,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1235,1372987376,34.93699,-81.524364,1
1245,44017.07361,4.99E+18,495,11,338.47,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1236,1372988778,33.852327,-80.962576,1
1246,44017.11389,4.99E+18,157,6,136.93,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1237,1372992298,35.143215,-82.367929,1
1247,44017.13542,4.46E+18,496,12,13.13,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1238,1372994153,31.665331,-105.654444,1
1248,44017.15417,4.99E+18,245,6,115.28,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1239,1372995734,33.233527,-82.208767,1
1249,44017.15972,4.99E+18,466,8,520.74,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1240,1372996228,34.537761,-81.558632,1
1250,44017.71111,4.99E+18,221,7,252.48,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1241,1373043841,34.278473,-80.69075,1
1251,44017.92569,4.99E+18,379,0,21.11,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1242,1373062411,34.658999,-81.376431,1
1252,44017.93681,4.46E+18,497,2,51.79,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1243,1373063371,32.128386,-105.636375,1
1253,44017.95069,4.99E+18,84,4,19.44,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1244,1373064580,34.216526,-81.815763,1
1254,44017.96806,4.99E+18,200,4,17.05,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1245,1373066068,33.595052,-82.0122,1
1255,44017.97708,4.99E+18,120,1,17,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1246,1373066859,34.201798,-80.781869,1
1256,44017.98125,4.99E+18,62,1,19.05,240,65,2,467,467,1,29127,34.1832,-81.5324,8333,275,34524,1247,1373067197,35.098667,-82.148658,1
1257,44018.03056,4.46E+18,467,11,315.89,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1248,1373071475,31.251258,-104.773467,1
1258,44018.04236,3.02E+13,225,9,794.77,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1249,1373072519,35.320414,-79.222925,1
1259,44018.04653,3.02E+13,158,8,576.52,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1250,1373072840,36.886127,-79.280067,1
1260,44018.05069,3.02E+13,498,5,881.1,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1251,1373073208,35.58212,-77.791194,1
1261,44018.11597,4.46E+18,499,12,15.85,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1252,1373078871,32.099046,-105.727073,1
1262,44018.11875,4.46E+18,495,11,341.91,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1253,1373079073,31.805983,-105.005893,1
1263,44018.14514,4.46E+18,500,13,23.11,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1254,1373081351,31.352161,-104.976738,1
1264,44018.15764,4.46E+18,501,12,10.84,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1255,1373082428,31.577259,-105.629058,1
1265,44018.16042,3.02E+13,392,5,835.42,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1256,1373082716,35.619927,-79.359728,1
1266,44018.79931,4.46E+18,502,10,913.39,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1257,1373137916,32.383445,-104.996947,1
1267,44018.92222,3.02E+13,130,4,23.1,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1258,1373148535,36.140824,-78.523526,1
1268,44018.93125,3.02E+13,101,7,249.28,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1259,1373149291,36.013782,-79.163469,1
1269,44018.93958,3.02E+13,108,7,217.73,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1260,1373149984,35.760507,-79.496727,1
1270,44018.94722,4.46E+18,359,9,887.24,57,337,2,569,569,9,79837,31.924,-105.2099,579,363,16767,1261,1373150678,31.531105,-104.967163,1
1271,44018.96875,3.02E+13,195,7,198.97,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1262,1373152529,36.046066,-77.822588,1
1272,44018.99167,3.02E+13,386,7,259.8,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1263,1373154491,36.553598,-79.345002,1
1273,44019.04028,4.71E+15,493,11,274.81,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1264,1373158729,45.191712,-101.18155,1
1274,44019.09167,4.71E+15,503,11,312.58,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1265,1373163172,46.439097,-100.174671,1
1275,44019.14861,4.71E+15,504,11,299.28,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1266,1373168087,44.988803,-102.0136,1
1276,44019.15764,3.02E+13,489,11,346.42,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1267,1373168833,35.944982,-78.795616,1
1277,44019.40903,3.02E+13,333,9,1041.39,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1268,1373190566,36.26427,-77.992763,1
1278,44019.59306,3.02E+13,505,3,7.9,251,21,2,503,503,43,27522,36.1124,-78.6476,12335,226,32039,1269,1373206445,36.276271,-78.626088,1
1279,44019.76319,4.71E+15,207,5,892.88,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1270,1373221150,46.082516,-101.105451,1
1280,44019.94097,4.71E+15,410,9,1008.78,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1271,1373236515,45.376097,-101.260996,1
1281,44020.08681,5.04E+11,480,11,331.18,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1272,1373249141,35.673797,-78.005853,1
1282,44020.11875,4.71E+15,506,11,309.7,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1273,1373251869,45.027484,-101.388104,1
1283,44020.46181,4.71E+15,507,11,288.84,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1274,1373281554,46.390281,-100.945496,1
1284,44020.51042,4.71E+15,508,11,279.11,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1275,1373285723,46.627347,-101.090798,1
1285,44020.9375,5.04E+11,86,5,915.47,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1276,1373322604,35.815861,-77.595782,1
1286,44020.94097,4.71E+15,452,9,1083.38,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1277,1373322920,44.923613,-100.548544,1
1287,44020.94722,5.04E+11,410,9,913.98,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1278,1373323461,34.784836,-77.765043,1
1288,44020.96597,5.04E+11,300,2,7.97,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1279,1373325116,35.365011,-76.516309,1
1289,44020.975,4.71E+15,434,10,667.98,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1280,1373325896,45.088576,-101.748767,1
1290,44020.99097,4.71E+15,332,9,1002.25,273,338,1,570,570,7,57641,45.7084,-101.1546,295,248,29612,1281,1373327268,45.513899,-101.748246,1
1291,44021.00139,5.04E+11,509,13,10.77,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1282,1373328174,35.922623,-77.33431,1
1292,44021.03611,5.04E+11,510,12,7.11,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1283,1373331131,35.971831,-77.744863,1
1293,44021.07847,5.04E+11,508,11,311.42,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1284,1373334828,35.057497,-77.978279,1
1294,44021.78403,5.04E+11,498,5,952.8,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1285,1373395763,34.767491,-76.444071,1
1295,44021.9375,5.04E+11,60,5,999.59,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1286,1373409055,34.802368,-76.571193,1
1296,44021.99931,5.04E+11,504,11,279.28,274,195,1,571,571,43,28530,35.3757,-77.4193,7332,121,20998,1287,1373414394,36.209484,-77.49513,1
1297,44022.66458,6.76E+11,486,5,732.17,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1288,1373471867,40.861972,-96.095497,1
1298,44022.85972,6.76E+11,424,5,837.54,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1289,1373488715,41.10998,-95.958421,1
1299,44022.94583,6.76E+11,511,11,333.89,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1290,1373496164,40.96852,-97.184621,1
1300,44022.95139,6.01E+15,249,4,19.05,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1291,1373496619,42.004346,-73.836943,1
1301,44022.96458,6.01E+15,67,6,149.42,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1292,1373497799,43.098401,-74.096572,1
1302,44022.97153,6.76E+11,363,2,51.07,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1293,1373498341,41.541876,-96.182446,1
1303,44022.97639,6.76E+11,60,5,951.91,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1294,1373498773,41.065633,-96.191279,1
1304,44022.99028,6.01E+15,512,3,8.41,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1295,1373499977,41.766659,-73.808949,1
1305,44022.99931,6.01E+15,432,0,17.77,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1296,1373500754,41.832669,-73.705127,1
1306,44023.03611,3.85E+13,513,11,347.28,269,331,2,553,553,4,34135,26.3771,-81.7334,51427,272,33471,1297,1373503937,27.114345,-81.327908,1
1307,44023.06458,6.01E+15,472,11,378.56,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1298,1373506411,41.49615,-73.174983,1
1308,44023.07153,6.76E+11,463,11,309.97,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1299,1373507036,41.30634,-97.523575,1
1309,44023.09861,3.85E+13,66,9,1129.96,269,331,2,553,553,4,34135,26.3771,-81.7334,51427,272,33471,1300,1373509359,26.550617,-82.237909,1
1310,44023.13542,6.01E+15,514,12,8.96,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1301,1373512516,42.06394,-72.813552,1
1311,44023.13611,6.01E+15,506,11,369.18,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1302,1373512613,42.517951,-73.335409,1
1312,44023.14028,6.01E+15,515,2,629.85,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1303,1373512949,41.645054,-73.430254,1
1313,44023.14514,6.76E+11,516,12,19.92,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1304,1373513340,40.154011,-97.026012,1
1314,44023.15069,6.01E+15,517,10,748.43,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,1305,1373513848,41.94105,-74.316641,1
1315,44023.16528,3.85E+13,94,5,730.65,269,331,2,553,553,4,34135,26.3771,-81.7334,51427,272,33471,1306,1373515139,26.283094,-81.310425,1
1316,44023.91736,6.76E+11,126,9,979,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1307,1373580067,40.883572,-96.366586,1
1317,44023.91736,5.02E+11,153,2,8.08,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1308,1373580082,31.941283,-90.709249,1
1318,44023.925,5.02E+11,480,11,278.9,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1309,1373580760,32.107481,-90.853196,1
1319,44023.93194,6.76E+11,334,9,1133.22,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1310,1373581335,41.47972,-96.935342,1
1320,44023.9625,5.02E+11,518,10,741.45,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1311,1373583989,31.014031,-90.689488,1
1321,44023.97708,5.02E+11,211,9,1166,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1312,1373585268,30.777478,-90.537908,1
1322,44023.98403,6.76E+11,491,9,953.63,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1313,1373585879,39.819651,-96.024907,1
1323,44023.9875,6.76E+11,131,6,123.61,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1314,1373586166,40.09257,-96.554099,1
1324,44023.9875,6.76E+11,250,9,1037.75,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1315,1373586176,40.748964,-96.982935,1
1325,44023.99792,6.76E+11,194,9,882.13,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,1316,1373587044,41.347912,-96.042728,1
1326,44024.05417,3.54E+15,513,11,304,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1317,1373591937,44.396592,-92.821073,1
1327,44024.06458,3.54E+15,519,10,814.9,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1318,1373592789,44.302549,-93.167974,1
1328,44024.07153,5.02E+11,520,11,278.32,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1319,1373593403,31.110229,-90.295183,1
1329,44024.10972,5.02E+11,521,13,5.62,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1320,1373596704,31.186425,-90.759973,1
1330,44024.12847,3.51E+15,522,11,306.32,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1321,1373598343,42.410704,-78.081847,1
1331,44024.15764,5.02E+11,523,11,296.17,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1322,1373600820,32.394329,-90.150933,1
1332,44024.26875,5.02E+11,524,12,8.88,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1323,1373610476,30.998257,-91.670257,1
1333,44024.51944,5.02E+11,370,9,959.71,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1324,1373632126,30.600768,-91.329178,1
1334,44024.61458,3.54E+15,525,10,730.44,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1325,1373640332,44.281146,-93.9805,1
1335,44024.65694,3.51E+15,378,5,1100.78,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1326,1373644014,43.531818,-78.033574,1
1336,44024.92153,5.02E+11,366,9,1045.16,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1327,1373666875,31.665693,-91.741832,1
1337,44024.94583,3.54E+15,449,9,985.9,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1328,1373668972,44.095024,-94.038821,1
1338,44024.94653,5.02E+11,457,9,1112.33,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1329,1373669032,31.742309,-90.259289,1
1339,44024.95347,5.02E+11,374,5,906.83,12,339,2,572,572,23,39653,31.4285,-90.8578,2799,292,22302,1330,1373669637,31.723859,-91.18125,1
1340,44024.96667,3.51E+15,273,5,915.25,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1331,1373670758,43.083272,-78.132547,1
1341,44024.97222,3.54E+15,68,9,852.76,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1332,1373671217,43.745898,-93.001669,1
1342,44024.97292,3.54E+15,237,6,102.42,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1333,1373671310,45.105033,-94.215523,1
1343,44024.98611,3.51E+15,350,9,1111.35,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1334,1373672457,43.807193,-77.310928,1
1344,44024.9875,3.51E+15,282,5,965.25,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1335,1373672537,42.307983,-77.5606,1
1345,44024.99028,6.76E+11,108,7,260.44,248,34,2,486,486,26,64076,38.9829,-93.9757,9512,35,26664,1336,1373672819,39.386092,-94.970131,1
1346,44024.99167,3.51E+15,370,9,1031.9,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1337,1373672935,42.74851,-77.537387,1
1347,44025.05347,3.51E+15,526,13,6.39,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1338,1373678257,42.132967,-77.005521,1
1348,44025.10278,6.76E+11,325,8,536.63,248,34,2,486,486,26,64076,38.9829,-93.9757,9512,35,26664,1339,1373682516,38.866562,-92.984121,1
1349,44025.67986,3.51E+15,394,3,9,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1340,1373732369,42.794331,-77.853618,1
1350,44025.9375,3.54E+15,448,5,824.17,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1341,1373754605,44.788656,-92.850329,1
1351,44025.95,3.54E+15,273,5,984.39,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1342,1373755687,43.602685,-92.969851,1
1352,44025.95278,6.76E+11,391,1,18.35,248,34,2,486,486,26,64076,38.9829,-93.9757,9512,35,26664,1343,1373755958,38.212745,-93.038614,1
1353,44025.98958,3.54E+15,105,5,626.99,174,204,1,280,280,32,55046,44.4477,-93.4252,5211,226,31804,1344,1373759132,45.228947,-94.31939,1
1354,44025.99792,3.51E+15,24,6,139.84,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,1345,1373759874,42.863033,-76.962416,1
1355,44026.01181,3.58E+15,527,13,10.19,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1346,1373761027,44.595331,-90.822419,1
1356,44026.07847,3.58E+15,528,13,10.04,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1347,1373766816,45.41616,-91.464968,1
1357,44026.94722,3.58E+15,253,0,23.04,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1348,1373841851,45.179894,-91.812761,1
1358,44026.96111,3.58E+15,225,9,967.23,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1349,1373843047,44.456675,-90.767457,1
1359,44026.96389,3.58E+15,491,9,930.27,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1350,1373843289,44.852175,-90.557513,1
1360,44027.1125,3.58E+15,470,13,10.13,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1351,1373856143,44.885078,-90.673145,1
1361,44027.79028,3.58E+15,437,9,932.64,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1352,1373914720,45.727734,-90.696716,1
1362,44027.92639,3.58E+15,194,9,954.08,157,340,1,573,573,17,54726,44.9437,-91.0294,1690,244,27752,1353,1373926491,43.957966,-90.815242,1
1363,44030.01458,2.45E+15,513,11,295.91,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1354,1374106869,46.614199,-93.399573,1
1364,44030.075,2.70E+15,464,11,335.98,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1355,1374112100,36.259574,-82.068909,1
1365,44030.16042,2.70E+15,474,9,1097.18,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1356,1374119508,36.763378,-81.221175,1
1366,44030.65417,2.70E+15,85,6,110.12,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1357,1374162132,36.97407,-81.273239,1
1367,44030.77986,2.45E+15,511,11,275.16,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1358,1374173038,46.163505,-94.396501,1
1368,44030.875,3.53E+15,69,0,21.38,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1359,1374181249,44.535431,-109.646361,1
1369,44030.91875,2.45E+15,529,10,828.22,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1360,1374185000,47.829339,-93.985386,1
1370,44030.92292,2.45E+15,351,9,958.05,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1361,1374185378,46.292061,-94.024468,1
1371,44030.92361,3.53E+15,457,9,988.18,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1362,1374185431,44.349078,-109.156419,1
1372,44030.93819,2.45E+15,246,5,822.11,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1363,1374186716,47.649872,-94.655308,1
1373,44030.95903,2.45E+15,410,9,1133.57,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1364,1374188496,47.275469,-93.430403,1
1374,44030.98403,3.53E+15,273,5,742.91,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1365,1374190620,44.290493,-108.71719,1
1375,44031.01944,2.45E+15,530,13,9.41,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1366,1374193705,46.308768,-94.650591,1
1376,44031.04653,2.70E+15,531,11,332.91,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1367,1374196025,35.30356,-82.042157,1
1377,44031.04653,3.53E+15,503,11,353.79,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1368,1374196060,45.057183,-107.993248,1
1378,44031.09028,4.43E+18,440,11,316.6,113,341,1,575,575,17,53186,42.9993,-88.2196,95015,7,16804,1369,1374199834,43.063944,-88.67823,1
1379,44031.10556,3.53E+15,398,11,306.87,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1370,1374201149,46.111363,-109.876927,1
1380,44031.10764,4.43E+18,532,13,11.61,113,341,1,575,575,17,53186,42.9993,-88.2196,95015,7,16804,1371,1374201309,43.659984,-88.720395,1
1381,44031.11528,2.70E+15,437,9,1114.79,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1372,1374201977,36.10807,-81.120944,1
1382,44031.15278,2.45E+15,475,11,306.75,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1373,1374205249,46.917912,-93.198711,1
1383,44031.19375,4.43E+18,478,11,276.43,113,341,1,575,575,17,53186,42.9993,-88.2196,95015,7,16804,1374,1374208751,43.592156,-88.313107,1
1384,44031.46667,2.70E+15,403,9,981.45,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1375,1374232354,36.576273,-81.304536,1
1385,44031.70278,3.53E+15,436,9,1022.5,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1376,1374252732,45.113582,-108.650595,1
1386,44031.87639,2.70E+15,338,7,218.12,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1377,1374267721,35.411375,-81.649807,1
1387,44031.91667,3.53E+15,529,10,779.4,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1378,1374271256,46.115585,-108.565385,1
1388,44031.92014,4.43E+18,211,9,1040.83,113,341,1,575,575,17,53186,42.9993,-88.2196,95015,7,16804,1379,1374271533,42.513649,-88.337195,1
1389,44031.92569,3.53E+15,351,9,857.24,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1380,1374272005,46.047818,-109.446927,1
1390,44031.92708,2.45E+15,374,5,795.09,58,167,1,574,574,32,56672,47.0874,-93.9196,2097,147,32077,1381,1374272159,47.158087,-93.759129,1
1391,44031.92847,2.70E+15,118,1,20.43,78,311,2,505,505,43,28654,36.0788,-81.1781,3495,276,32211,1382,1374272260,35.946295,-80.57757,1
1392,44031.93125,3.53E+15,235,8,503.53,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,1383,1374272481,44.557191,-107.920422,1
